pid,eid,probe,subject,cluster_id,regions,type
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,103,PO,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,4,cpd,Und.
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,310,SCig,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,321,SCig,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,346,MB,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,352,ZI,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,371,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,372,APN,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,401,APN,FS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,104,PO,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,161,LP,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,110,PO,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,330,VISa5,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,334,VISa5,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,338,VISa5,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,341,VISa5,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,346,VISa5,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,351,VISa5,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,352,VISa5,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,358,VISa5,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,361,VISa4,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,362,VISa5,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,329,VISa5,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,366,VISa4,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,370,VISa4,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,373,VISa4,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,374,VISa4,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,375,VISa4,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,378,VISa4,FS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,398,VISa2/3,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,406,VISa2/3,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,418,PO,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,422,PO,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,425,PO,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,367,VISa5,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,325,VISa5,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,323,VISa5,FS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,322,VISa5,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,123,PO,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,127,PO,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,131,PO,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,144,LP,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,147,LP,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,155,LP,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,158,LP,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,178,APN,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,174,LP,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,185,LP,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,195,LP,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,206,LP,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,209,LP,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,212,LP,FS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,215,LP,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,219,LP,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,222,LP,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,255,DG-mo,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,274,CA1,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,286,CA1,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,290,CA1,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,298,CA1,FS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,318,VISa6a,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,109,PO,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,185,APN,Und.
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,52,MB,Und.
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,247,APN,Und.
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,124,POL,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,142,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,143,APN,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,152,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,156,APN,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,160,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,175,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,177,APN,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,184,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,117,TH,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,197,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,202,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,206,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,207,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,208,APN,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,212,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,214,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,235,APN,Und.
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,218,APN,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,219,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,201,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,220,APN,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,104,TH,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,87,SPFp,FS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,500,VISa2/3,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,455,DG-po,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,436,LP,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,433,PO,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,429,PO,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,3,cpd,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,6,SNr,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,21,SNr,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,34,SNc,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,93,SPFp,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,35,SNc,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,45,MB,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,53,ZI,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,55,ZI,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,58,HY,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,59,HY,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,63,HY,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,69,MB,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,71,MB,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,78,MRN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,44,MB,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,229,APN,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,215,APN,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,245,APN,FS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,317,VISa6a,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,307,VISa6a,Und.
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,237,APN,FS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,246,DG-sg,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,223,LP,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,203,LP,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,202,LP,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,183,LP,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,172,LP,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,321,VISa5,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,170,LP,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,150,LP,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,148,LP,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,140,LP,Und.
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,362,MRN,Und.
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,295,SCig,Und.
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,291,SCig,Und.
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,268,SCig,Und.
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,263,SCig,Und.
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,260,SCig,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,168,LP,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,331,VISa5,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,294,CA1,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,439,LP,Und.
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,249,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,251,APN,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,261,SCig,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,272,SCig,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,278,SCig,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,382,VISa2/3,Und.
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,280,SCig,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,290,SCig,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,299,SCig,FS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,304,SCig,RS
cc8dd669-7938-4594-868d-b8ca0663b69a,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe01,ZFM-02600,279,SCig,RS
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,495,VISa2/3,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,518,VISa2/3,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,440,LP,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,444,LP,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,449,CA3,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,451,DG-po,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,133,PO,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,469,VISa6a,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,482,VISa5,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,489,VISa4,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,491,VISa4,Und.
ff02e36b-95e9-4985-a6e3-ba2977063496,0d24afce-9d3c-449e-ac9f-577eefefbd7e,probe00,ZFM-02600,467,VISa6a,Und.
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,7,MEA,RS
3641cd8e-831f-46b5-9600-688c23aaa79b,299bf322-e039-4444-8f04-67fde247ae5e,probe00,ZFM-02181,639,MOs5,RS
3641cd8e-831f-46b5-9600-688c23aaa79b,299bf322-e039-4444-8f04-67fde247ae5e,probe00,ZFM-02181,635,MOs5,RS
3641cd8e-831f-46b5-9600-688c23aaa79b,299bf322-e039-4444-8f04-67fde247ae5e,probe00,ZFM-02181,626,ORBm5,RS
3641cd8e-831f-46b5-9600-688c23aaa79b,299bf322-e039-4444-8f04-67fde247ae5e,probe00,ZFM-02181,620,ORBm5,RS
3641cd8e-831f-46b5-9600-688c23aaa79b,299bf322-e039-4444-8f04-67fde247ae5e,probe00,ZFM-02181,619,ORBm5,RS
3641cd8e-831f-46b5-9600-688c23aaa79b,299bf322-e039-4444-8f04-67fde247ae5e,probe00,ZFM-02181,608,ORBm2/3,RS
3641cd8e-831f-46b5-9600-688c23aaa79b,299bf322-e039-4444-8f04-67fde247ae5e,probe00,ZFM-02181,603,ORBm2/3,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,10,MEA,RS
3641cd8e-831f-46b5-9600-688c23aaa79b,299bf322-e039-4444-8f04-67fde247ae5e,probe00,ZFM-02181,267,PL5,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,23,MEA,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,206,PAL,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,205,PAL,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,200,SI,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,172,CEAm,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,146,CEAm,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,137,MEA,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,123,MEA,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,122,MEA,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,112,MEA,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,107,MEA,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,104,MEA,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,103,MEA,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,99,MEA,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,94,MEA,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,91,MEA,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,83,MEA,RS
60d5e964-4827-406b-af75-3b856edec162,299bf322-e039-4444-8f04-67fde247ae5e,probe01,ZFM-02181,75,MEA,RS
